Ticker,Company Name,Theme,Sub Theme,Assignment,Market Cap,1W Price Change %,1M Price Change %,3M Price Change %,Sub Market Cap
KTOS,"Kratos Defense & Security Solutions, Inc.",Hardware,Hardware - Next-Gen & Specialty,Primary,,-0.1615,0.1208,-0.0554,
KTOS,"Kratos Defense & Security Solutions, Inc.",Defense & Aerospace,Defense - Drones & Anti-Drone Systems,Secondary,,-0.1615,0.1208,-0.0554,
KVHI,Kvh Industries Inc \De\,Industrial Automation & Robotics,"Robotics - Autonomous Vehicles, Service & Mobility",Primary,,-0.081,-0.1733,-0.3593,
KVUE,Kenvue Inc.,Consumer Goods & Retail,Consumer - Household & Personal Care,Primary,,0.0341,0.019,0.1207,
KVUE,Kenvue Inc.,Healthcare & Biotech,Healthcare - Healthy Aging & Nutrition,Secondary,,0.0341,0.019,0.1207,
L,Loews Corp,Conglomerates & Diversified Holdings,Diversified Holdings & Multi-Industry Conglomerates,Primary,,-0.0077,-0.0542,0.0249,
L,Loews Corp,Financials - Traditional,Fin Trad - Insurance & Reinsurance,Secondary,,-0.0077,-0.0542,0.0249,
LAC,Lithium Americas Corp.,Energy - Renewable,Energy Clean - Materials & Critical Metals,Primary,,-0.0127,0.1068,-0.3614,
LAC,Lithium Americas Corp.,Commodities - Metals,Comm Metals - Battery & Energy Transition Metals,Secondary,,-0.0127,0.1068,-0.3614,
LAD,"Lithia Motors, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,,-0.0026,0.083,0.335,
LAES,Sealsq Corp,Semiconductors,Semis - Emerging Technologies,Primary,,-0.1448,0.0206,-0.2663,
LAMR,Lamar Advertising Co,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,,0.002,-0.0425,0.0077,
LAMR,Lamar Advertising Co,Digital Entertainment & Media,Entertainment - Advertising & Social Platforms,Secondary,,0.002,-0.0425,0.0077,
LAR,Lithium Argentina Ag,Commodities - Metals,Comm Metals - Battery & Energy Transition Metals,Primary,,0.0152,0.1453,-0.2709,
LAUR,"Laureate Education, Inc.",Education Technology,Education - Workforce Training,Primary,,-0.0106,0.0084,0.1265,
LCID,"Lucid Group, Inc.",Transportation & Logistics,Transportation - Urban Mobility & Emerging Transport Tech,Primary,,-0.1817,-0.1921,-0.1284,
LCID,"Lucid Group, Inc.",Electric Vehicles & Mobility,EVs - Manufacturers,Secondary,,-0.1817,-0.1921,-0.1284,
LDOS,"Leidos Holdings, Inc.",Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Primary,,-0.0269,0.2344,0.1024,
LDOS,"Leidos Holdings, Inc.",Space Tech,Space - Data Analytics & Earth Observation,Secondary,,-0.0269,0.2344,0.1024,
LEA,Lear Corp,Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Primary,,-0.0159,-0.1442,-0.1163,
LECO,"Lincoln Electric Holdings, Inc.",Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,,-0.0132,0.1224,0.0746,
LECO,"Lincoln Electric Holdings, Inc.",Industrial Automation & Robotics,"Robotics - Autonomous Vehicles, Service & Mobility",Secondary,,-0.0132,0.1224,0.0746,
LEN,Lennar Corp,Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,,0.0187,0.0416,-0.002,
LEU,Centrus Energy Corp,Energy - Traditional,Energy Base - Nuclear Power & Advanced Reactors,Primary,,-0.0379,0.0808,-0.0124,
LEU,Centrus Energy Corp,Commodities - Energy,Comm Energy - Uranium & Nuclear Fuels,Secondary,,-0.0379,0.0808,-0.0124,
LEVI,Levi Strauss & Co,E-commerce,E-commerce - Direct-to-Consumer,Primary,,-0.0377,-0.1149,-0.0072,
LEVI,Levi Strauss & Co,Consumer Goods & Retail,Consumer - Apparel & E-Commerce Retail,Secondary,,-0.0377,-0.1149,-0.0072,
LFST,"Lifestance Health Group, Inc.",Healthcare & Biotech,"Healthcare - Digital Health, Telemedicine & Remote Care",Primary,,-0.0311,0.1156,0.6455,
LFUS,"Littelfuse, Inc.",Semiconductors,"Semis - Analog, Mixed-Signal & Power Management",Primary,,-0.1434,-0.0018,-0.1223,
LFUS,"Littelfuse, Inc.",Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Secondary,,-0.1434,-0.0018,-0.1223,
LH,Labcorp Holdings Inc.,Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Primary,,0.0495,0.1434,0.3091,
LHX,"L3Harris Technologies, Inc. /De/",Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Primary,,-0.0559,-0.1245,-0.1541,
LHX,"L3Harris Technologies, Inc. /De/",Defense & Aerospace,Defense - Drones & Anti-Drone Systems,Secondary,,-0.0559,-0.1245,-0.1541,
LI,Li Auto Inc.,Transportation & Logistics,Transportation - Urban Mobility & Emerging Transport Tech,Primary,,0.0056,0.0297,-0.2146,
LI,Li Auto Inc.,Electric Vehicles & Mobility,EVs - Manufacturers,Secondary,,0.0056,0.0297,-0.2146,
LII,Lennox International Inc.,Industrials & Construction,Industrials - Building Products & HVAC,Primary,,-0.0409,-0.2625,-0.1745,
LIN,Linde Plc,Energy - Renewable,Energy Clean - Hydrogen & Fuel Cells,Primary,,0.0331,-0.0434,-0.0502,
LIN,Linde Plc,Environmental Sustainability,Environmental - Climate Technologies & Carbon Solutions,Secondary,,0.0331,-0.0434,-0.0502,
LINC,Lincoln Educational Services Corp,Education Technology,Education - Workforce Training,Primary,,-0.1354,-0.3871,-0.487,
LITE,Lumentum Holdings Inc.,Hardware,Hardware - Communications & Telecom,Primary,,-0.1432,0.088,-0.1233,
LITE,Lumentum Holdings Inc.,Industrial Automation & Robotics,Robotics - Sensors & Vision Systems,Secondary,,-0.1432,0.088,-0.1233,
LIVN,Livanova Plc,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,,-0.0395,0.0009,0.06,
LKQ,Lkq Corp,Commodities - Metals,Comm Metals - Recycling & Circular Materials,Primary,,0.0233,0.0086,-0.0408,
LLY,Eli Lilly & Co,Healthcare & Biotech,Healthcare - Metabolic & Cardiometabolic,Primary,,0.0539,0.0441,0.1725,
LLY,Eli Lilly & Co,Healthcare & Biotech,Healthcare - Age-Related & Longevity Therapeutics,Secondary,,0.0539,0.0441,0.1725,
LMND,"Lemonade, Inc.",FinTech & Digital Finance,FinTech - InsurTech & Embedded Insurance,Primary,,0.0781,-0.1046,-0.0472,
LMT,Lockheed Martin Corp,Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Primary,,-0.0499,-0.0317,0.0649,
LMT,Lockheed Martin Corp,Defense & Aerospace,Defense - Drones & Anti-Drone Systems,Secondary,,-0.0499,-0.0317,0.0649,
LNG,"Cheniere Energy, Inc.",Commodities - Energy,Comm Energy - Natural Gas & LNG,Primary,,0.0519,0.0433,0.1684,
LNN,Lindsay Corp,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Primary,,0.0193,0.0234,0.0681,
LNT,Alliant Energy Corp,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,,-0.0274,-0.0801,-0.0677,
LNTH,"Lantheus Holdings, Inc.",Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Primary,,-0.0011,-0.0384,-0.0214,
LNTH,"Lantheus Holdings, Inc.",Nanotechnology,NanoTech - Nanomedicine & Drug Delivery,Secondary,,-0.0011,-0.0384,-0.0214,
LNZA,"Lanzatech Global, Inc.",Environmental Sustainability,Environmental - Climate Technologies & Carbon Solutions,Primary,,0.0,0.1392,-0.2025,
LNZA,"Lanzatech Global, Inc.",Environmental Sustainability,Environmental - Sustainable Agriculture & Resource Management,Secondary,,0.0,0.1392,-0.2025,
LOCL,Local Bounti Corporation/De,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Primary,,-0.0472,-0.0472,-0.4684,
LOGI,Logitech International S.A.,Hardware,"Hardware - Consumer Electronics, PCs & Peripherals",Primary,,-0.0387,-0.081,-0.1369,
LOPE,"Grand Canyon Education, Inc.",Education Technology,"Education - Platforms, Infrastructure & Online Learning",Primary,,0.041,0.0552,-0.0577,
LOW,"Lowe's Companies, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,,0.0054,0.045,0.0153,
LOW,"Lowe's Companies, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Secondary,,0.0054,0.045,0.0153,
LPX,Louisiana-Pacific Corp,Industrials & Construction,Industrials - Building Products & HVAC,Primary,,0.0046,-0.021,0.0341,
LQDA,Liquidia Corp,Nanotechnology,NanoTech - Nanomedicine & Drug Delivery,Primary,,-0.0956,-0.185,0.1523,
LRCX,Lam Research Corp,Semiconductors,"Semis - Equipment, Lithography & Deposition",Primary,,-0.0979,0.0163,0.0165,
LRCX,Lam Research Corp,Artificial Intelligence,"AI - Compute, Edge & Acceleration",Secondary,,-0.0979,0.0163,0.0165,
LRN,"Stride, Inc.",Education Technology,Education - Digital Curriculum,Primary,,0.0197,-0.0208,-0.0402,
LRN,"Stride, Inc.",Education Technology,"Education - Platforms, Infrastructure & Online Learning",Secondary,,0.0197,-0.0208,-0.0402,
LSCC,Lattice Semiconductor Corp,Semiconductors,Semis - Emerging Technologies,Primary,,-0.1396,-0.1111,-0.203,
LSCC,Lattice Semiconductor Corp,Industrial Automation & Robotics,Robotics - Sensors & Vision Systems,Secondary,,-0.1396,-0.1111,-0.203,
LSF,"Laird Superfood, Inc.",Agriculture & FoodTech,Agriculture - Alternative Proteins,Primary,,-0.1566,-0.1024,0.056,
LSPD,Lightspeed Commerce Inc.,E-commerce,E-commerce - Platforms,Primary,,0.0323,0.0656,0.2336,
LSTR,Landstar System Inc,Transportation & Logistics,"Transportation - Trucking, LTL & Ground Freight",Primary,,-0.0675,-0.0996,-0.0705,
LULU,Lululemon Athletica Inc.,E-commerce,E-commerce - Direct-to-Consumer,Primary,,0.0608,0.0744,-0.0346,
LULU,Lululemon Athletica Inc.,E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Secondary,,0.0608,0.0744,-0.0346,
LUNR,"Intuitive Machines, Inc.",Space Tech,"Space - Infrastructure, Exploration & Launch",Primary,,-0.1825,0.2895,-0.5646,
LUV,Southwest Airlines Co,Transportation & Logistics,Transportation - Air Travel & Passenger Transportation,Primary,,-0.0609,-0.0969,0.0007,
LUXE,"LuxExperience B.V. American Depositary Shares, each representing one Ordinary Share",Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Primary,,0.0156,-0.0238,0.1189,
LVS,Las Vegas Sands Corp,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,,0.0339,0.0258,-0.0437,
LXFR,Luxfer Holdings Plc,Commodities - Metals,Comm Metals - Rare Earth & Strategic Materials,Primary,,0.0,0.0041,0.0629,
LYB,Lyondellbasell Industries N.V.,Industrials & Construction,Industrials - Chemicals & Advanced Materials,Primary,,0.0073,0.0809,-0.055,
LYFT,"Lyft, Inc.",Transportation & Logistics,Transportation - Urban Mobility & Emerging Transport Tech,Primary,,0.0267,0.2451,0.2719,
LYFT,"Lyft, Inc.",Electric Vehicles & Mobility,EVs - Autonomous Driving & Fleet,Secondary,,0.0267,0.2451,0.2719,
LYV,"Live Nation Entertainment, Inc.",Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,,0.0008,0.0415,0.115,
LYV,"Live Nation Entertainment, Inc.",Digital Entertainment & Media,Entertainment - Advertising & Social Platforms,Secondary,,0.0008,0.0415,0.115,
M,"Macy'S, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,,-0.0017,-0.0086,0.1305,
MA,Mastercard Inc,FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Primary,,0.0669,0.1116,0.2053,
MA,Mastercard Inc,Crypto & Blockchain,"Blockchain - Platforms, Tokenization & Financial Services",Secondary,,0.0669,0.1116,0.2053,
MAA,Mid America Apartment Communities Inc.,Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,,0.0156,-0.0054,0.0272,
MAC,Macerich Co,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,,-0.0122,-0.0569,0.1062,
MANH,Manhattan Associates Inc,Industrial Automation & Robotics,Automation - Smart Logistics & Warehouse Automation,Primary,,0.0851,0.4056,0.5377,
MANH,Manhattan Associates Inc,Transportation & Logistics,Transportation - Infrastructure & Equipment,Secondary,,0.0851,0.4056,0.5377,
MAR,Marriott International Inc /Md/,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,,0.0122,-0.036,-0.0223,
MARA,"Mara Holdings, Inc.",FinTech & Digital Finance,"FinTech - Crypto, Blockchain & Tokenization",Primary,,0.1502,-0.0776,-0.1904,
MARA,"Mara Holdings, Inc.",Crypto & Blockchain,Blockchain - Cryptocurrency Mining & Staking,Secondary,,0.1502,-0.0776,-0.1904,
MAS,Masco Corp,Industrials & Construction,Industrials - Building Products & HVAC,Primary,,-0.0097,-0.0764,0.0885,
MASI,Masimo Corp,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,,,,,
MAT,"Mattel, Inc.",Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Primary,,0.0165,0.0335,-0.0179,
MATX,"Matson, Inc.",Transportation & Logistics,Transportation - Marine Shipping & Ports,Primary,,0.0124,0.0595,0.2269,
MBLY,Mobileye Global Inc.,Hardware,Hardware - Next-Gen & Specialty,Primary,,-0.0639,0.0733,-0.1513,
MBLY,Mobileye Global Inc.,Industrial Automation & Robotics,"Robotics - Autonomous Vehicles, Service & Mobility",Secondary,,-0.0639,0.0733,-0.1513,
MCD,Mcdonald's Corp,Consumer Goods & Retail,Consumer - Restaurants & Dining,Primary,,0.0264,0.0294,-0.0279,
MCHP,Microchip Technology Inc,Semiconductors,"Semis - Analog, Mixed-Signal & Power Management",Primary,,-0.0754,-0.059,-0.2057,
MCHP,Microchip Technology Inc,Smart Home & IoT,"Smart Home & IoT - Devices, Sensors & Connectivity",Secondary,,-0.0754,-0.059,-0.2057,
MCK,Mckesson Corp,Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary,,0.0161,0.0391,0.1419,
MCO,Moodys Corp /De/,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,,0.0716,0.0868,0.141,
MDB,"Mongodb, Inc.",Cloud Computing,Cloud - Hyperscalers & Platforms,Primary,,-0.0821,0.3503,0.2348,
MDB,"Mongodb, Inc.",Big Data & Analytics,"Big Data - Analytics, AI Platforms & BI",Secondary,,-0.0821,0.3503,0.2348,
MDLZ,"Mondelez International, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,,0.0405,0.0691,0.0564,
MDT,Medtronic Plc,Industrial Automation & Robotics,Robotics - Medical & Surgical Robotics,Primary,,0.0254,0.1165,0.1926,
MDT,Medtronic Plc,Healthcare & Biotech,"Healthcare - Digital Health, Telemedicine & Remote Care",Secondary,,0.0254,0.1165,0.1926,
MEDP,"Medpace Holdings, Inc.",Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary,,0.0384,0.031,0.4326,
MEDP,"Medpace Holdings, Inc.",Healthcare & Biotech,Healthcare - Next-Gen Biotech Platforms,Secondary,,0.0384,0.031,0.4326,
MELI,Mercadolibre Inc,E-commerce,E-commerce - Online Marketplaces & Recommerce,Primary,,0.0897,0.0813,0.1703,
MELI,Mercadolibre Inc,Software,Software - Vertical SaaS Platforms,Secondary,,0.0897,0.0813,0.1703,
MESO,Mesoblast Ltd,Healthcare & Biotech,"Healthcare - Regenerative Medicine, Psychedelics, Cannabis",Primary,,-0.0223,0.0869,0.0947,
MET,"Metlife, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,,-0.0049,0.0208,0.1516,
META,"Meta Platforms, Inc.",Digital Entertainment & Media,Entertainment - Advertising & Social Platforms,Primary,,-0.0175,-0.0608,-0.0831,
META,"Meta Platforms, Inc.",Artificial Intelligence,"AI - Apps, Domain-Specific AI",Secondary,,-0.0175,-0.0608,-0.0831,
METC,"Ramaco Resources, Inc.",Energy - Traditional,Energy Base - Coal & Thermal Power Generation,Primary,,0.0164,0.201,-0.107,
MGA,Magna International Inc,Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Primary,,-0.049,0.0399,0.0573,
MGM,Mgm Resorts International,Digital Entertainment & Media,"Entertainment - Sports Betting, Wagering & Prediction Markets",Primary,,-0.0021,-0.0406,0.1378,
MGM,Mgm Resorts International,Digital Entertainment & Media,Entertainment - iGaming & Online Gambling,Secondary,,-0.0021,-0.0406,0.1378,
MGNI,"Magnite, Inc.",E-commerce,E-commerce - Retail Media & Advertising,Primary,,-0.026,0.2728,0.7848,
MGNI,"Magnite, Inc.",Artificial Intelligence,"AI - Ads, Search & Recommendations",Secondary,,-0.026,0.2728,0.7848,
MH,"McGraw Hill, Inc.",Education Technology,Education - Digital Curriculum,Primary,,0.0783,0.3881,0.1446,
MIDD,Middleby Corp,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,,0.003,-0.1394,-0.0329,
MITK,Mitek Systems Inc,Cybersecurity,"Cybersecurity - Identity, Biometrics & Access Management",Primary,,-0.0364,0.0584,0.1138,
MKC,"Mccormick & Co, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,,0.0419,0.1249,0.1864,
MKSI,MKS Inc.,Semiconductors,"Semis - Equipment, Lithography & Deposition",Primary,,-0.1611,-0.1826,-0.1602,
MKTX,Marketaxess Holdings Inc,FinTech & Digital Finance,FinTech - Exchanges & Market Infrastructure,Primary,,0.0042,0.3989,0.1904,
MLEC,Moolec Science Sa,Agriculture & FoodTech,Agriculture - Alternative Proteins,Primary,,-0.175,-0.0174,-0.0901,
MLI,"Mueller Industries, Inc.",Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,,-0.0477,-0.0072,-0.0461,
MLI,"Mueller Industries, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Secondary,,-0.0477,-0.0072,-0.0461,
MLM,"Martin Marietta Materials, Inc.",Industrials & Construction,Industrials - Construction Materials & Aggregates,Primary,,-0.0103,-0.0473,-0.0049,
MMM,3M Co,Nanotechnology,NanoTech - Consumer & Industrial Products,Primary,,-0.0067,0.037,0.1743,
MMM,3M Co,Nanotechnology,NanoTech - Research Tools & Advanced Instruments,Secondary,,-0.0067,0.037,0.1743,
MMS,"Maximus, Inc.",Business Services & Consulting,"Business Services - Outsourcing, Facilities & Testing",Primary,,0.07,-0.0182,-0.0423,
MNDY,Monday.Com Ltd.,Cloud Computing,Cloud - Horizontal SaaS & Cloud Applications,Primary,,0.131,0.2172,0.1922,
MNST,Monster Beverage Corp,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,,0.0747,-0.4771,-0.4333,
MNTK,"Montauk Renewables, Inc.",Commodities - Energy,Comm Energy - Biofuels & Renewable Fuels,Primary,,-0.0053,-0.0053,0.2,
MNTK,"Montauk Renewables, Inc.",Energy - Renewable,Energy Clean - Fuels & Bioenergy,Secondary,,-0.0053,-0.0053,0.2,
MNTS,Momentus Inc.,Space Tech,"Space - Infrastructure, Exploration & Launch",Primary,,-0.113,-0.1168,-0.4363,
MO,"Altria Group, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,,0.0705,-0.0619,-0.0596,
MOD,Modine Manufacturing Co,Hardware,Hardware - Data Center Infrastructure & Servers,Primary,,-0.1309,-0.2209,-0.2769,
MOG.A,Moog Inc.,Defense & Aerospace,Defense - Next-Generation Aircraft & Maintenance,Primary,,,,,
MOG.A,Moog Inc.,Space Tech,"Space - Infrastructure, Exploration & Launch",Secondary,,,,,
MORN,"Morningstar, Inc.",Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,,0.052,0.2601,0.2144,
MOS,Mosaic Co,Agriculture & FoodTech,Agriculture - Agricultural Inputs & Crop Science,Primary,,0.1305,0.0762,0.0662,
MOS,Mosaic Co,Commodities - Agriculture,"Comm Agri - Fertilizers, Crop Inputs & Seeds",Secondary,,0.1305,0.0762,0.0662,
MP,Mp Materials Corp. / De,Energy - Renewable,Energy Clean - Materials & Critical Metals,Primary,,-0.0186,0.3903,-0.1092,
MP,Mp Materials Corp. / De,Defense & Aerospace,Defense - Secure Defense Supply Chains,Secondary,,-0.0186,0.3903,-0.1092,
MPC,Marathon Petroleum Corp,Energy - Traditional,Energy Base - Refining & Midstream Infrastructure,Primary,,0.0149,0.1755,0.4275,
MPC,Marathon Petroleum Corp,Commodities - Energy,Comm Energy - Crude Oil,Secondary,,0.0149,0.1755,0.4275,
MPT,"Medical Properties Trust, Inc. common stock",Real Estate & REITs,Real Estate - Healthcare & Senior Living,Primary,,0.0173,-0.1488,-0.1733,
MPWR,Monolithic Power Systems Inc,Semiconductors,"Semis - Analog, Mixed-Signal & Power Management",Primary,,-0.0925,-0.0366,-0.1905,
MPWR,Monolithic Power Systems Inc,Energy - Renewable,Energy Clean - Smart Grid & Electrification,Secondary,,-0.0925,-0.0366,-0.1905,
MQ,"Marqeta, Inc.",FinTech & Digital Finance,FinTech - Digital Banking & Neobanks,Primary,,0.0509,-0.0445,0.0271,
MRAM,Everspin Technologies Inc.,Semiconductors,Semis - Emerging Technologies,Primary,,-0.1869,0.0696,-0.5208,
MRCY,Mercury Systems Inc,Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Primary,,-0.2097,-0.1325,-0.0909,
MRK,"Merck & Co., Inc.",Healthcare & Biotech,Healthcare - Metabolic & Cardiometabolic,Primary,,0.108,0.1495,0.2396,
MRK,"Merck & Co., Inc.",Healthcare & Biotech,Healthcare - Oncology & Precision Cancer Therapeutics,Secondary,,0.108,0.1495,0.2396,
MRNA,"Moderna, Inc.",Healthcare & Biotech,Healthcare - Next-Gen Biotech Platforms,Primary,,1.1547,1.5687,1.9627,
MRNA,"Moderna, Inc.",Nanotechnology,NanoTech - Nanomedicine & Drug Delivery,Secondary,,1.1547,1.5687,1.9627,
MRSH,"Marsh McLennan Companies, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,,0.0568,0.0771,0.1929,
MRVL,"Marvell Technology, Inc.",Semiconductors,Semis - Emerging Technologies,Primary,,-0.0215,0.1805,0.1682,
MRVL,"Marvell Technology, Inc.",Semiconductors,"Semis - Logic & CPUs, GPUs, Accelerators",Secondary,,-0.0215,0.1805,0.1682,
MS,Morgan Stanley,Financials - Traditional,Fin Trad - Capital Markets & Investment Banking,Primary,,-0.0189,0.0036,0.0708,
MS,Morgan Stanley,Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Secondary,,-0.0189,0.0036,0.0708,
MSA,MSA Safety Inc,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,,-0.0013,0.0847,0.1082,
MSCI,Msci Inc.,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,,0.0376,0.0411,-0.0257,
MSEX,Middlesex Water Co,Environmental Sustainability,Environmental - Water Infrastructure & Treatment,Primary,,0.025,0.0649,0.1483,
MSFT,Microsoft Corporation,Cloud Computing,Cloud - Hyperscalers & Platforms,Primary,,0.0164,0.2791,0.1664,
MSFT,Microsoft Corporation,Software,Software - Vertical SaaS Platforms,Secondary,,0.0164,0.2791,0.1664,
MSI,"Motorola Solutions, Inc.",Hardware,Hardware - Communications & Telecom,Primary,,0.0535,0.1524,0.1952,
MSI,"Motorola Solutions, Inc.",Telecommunications,Telecom - Infrastructure & Equipment,Secondary,,0.0535,0.1524,0.1952,
MSM,"MSC Industrial Direct Co., Inc.",Industrials & Construction,Industrials - Distribution & Rental Services,Primary,,-0.0429,-0.0508,0.128,
MSTR,MicroStrategy Incorporated,FinTech & Digital Finance,"FinTech - Crypto, Blockchain & Tokenization",Primary,,0.2554,0.3377,-0.233,
MSTR,MicroStrategy Incorporated,Crypto & Blockchain,"Blockchain - Platforms, Tokenization & Financial Services",Secondary,,0.2554,0.3377,-0.233,
MTA,Metalla Royalty & Streaming Ltd.,Commodities - Metals,Comm Metals - Precious Metals,Primary,,0.1357,0.5007,0.6642,
MTB,M&T Bank Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,,-0.0438,-0.0313,0.1421,
MTCH,"Match Group, Inc.",Digital Entertainment & Media,Entertainment - Advertising & Social Platforms,Primary,,0.1212,0.1008,0.1719,
MTD,Mettler-Toledo International Inc.,Nanotechnology,NanoTech - Research Tools & Advanced Instruments,Primary,,-0.0131,0.054,0.2682,
MTD,Mettler-Toledo International Inc.,Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Secondary,,-0.0131,0.054,0.2682,
MTDR,Matador Resources Co,Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Primary,,0.0279,0.1404,0.023,
MTG,MGIC Investment Corp,Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,,-0.0003,0.0547,0.2028,
MTLS,Materialise Nv,Hardware,Hardware - Printing & Imaging,Primary,,-0.0059,0.0214,0.1339,
MTLS,Materialise Nv,Industrial Automation & Robotics,"Automation - Additive Manufacturing, 3D Printing",Secondary,,-0.0059,0.0214,0.1339,
MTN,"Vail Resorts, Inc.",Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,,0.0232,0.0294,0.1937,
MTSI,"MACOM Technology Solutions Holdings, Inc.",Semiconductors,Semis - Wireless & Connectivity,Primary,,-0.214,-0.0358,-0.333,
MTSI,"MACOM Technology Solutions Holdings, Inc.",Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Secondary,,-0.214,-0.0358,-0.333,
MTZ,"Mastec, Inc.",Industrials & Construction,Industrials - Engineering & Construction,Primary,,-0.1558,-0.2441,-0.3317,
MTZ,"Mastec, Inc.",Energy - Renewable,Energy Clean - Smart Grid & Electrification,Secondary,,-0.1558,-0.2441,-0.3317,
MU,Micron Technology Inc,Semiconductors,Semis - Memory & Storage,Primary,,-0.1001,-0.0114,0.2125,
MU,Micron Technology Inc,Artificial Intelligence,"AI - Compute, Edge & Acceleration",Secondary,,-0.1001,-0.0114,0.2125,
MUR,Murphy Oil Corp,Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Primary,,0.0339,-0.0663,-0.0429,
MUSA,Murphy USA Inc.,E-commerce,E-commerce - Grocery & Local Commerce Platforms,Primary,,-0.031,-0.0738,0.0464,
MVST,"Microvast Holdings, Inc.",Electric Vehicles & Mobility,EVs - Batteries & Materials,Primary,,-0.0384,-0.03,-0.4685,
MZTI,The Marzetti Co,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,,0.0087,0.08,0.0162,
NATR,Natures Sunshine Products Inc,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,,-0.0272,-0.299,-0.3455,
NB,Niocorp Developments Ltd,Commodities - Metals,Comm Metals - Rare Earth & Strategic Materials,Primary,,-0.1164,0.0266,-0.213,
NBIX,"Neurocrine Biosciences, Inc.",Healthcare & Biotech,Healthcare - Next-Gen Biotech Platforms,Primary,,-0.0094,-0.1293,-0.0234,
NBTX,Nanobiotix S.A.,Nanotechnology,NanoTech - Nanomedicine & Drug Delivery,Primary,,-0.0568,-0.001,-0.0329,
NCLH,Norwegian Cruise Line Holdings Ltd.,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,,-0.0528,-0.111,0.0564,
NDAQ,"Nasdaq, Inc.",FinTech & Digital Finance,FinTech - Exchanges & Market Infrastructure,Primary,,0.0218,0.0728,0.0894,
