Ticker,Company Name,Theme,Sub Theme,Assignment,Market Cap,1W Price Change %,1M Price Change %,3M Price Change %,Sub Market Cap
LDOS,"Leidos Holdings, Inc.",Space Tech,Space - Data Analytics & Earth Observation,Secondary,17371.8856,-0.0269,0.2344,0.1024,6948.7542
LEA,Lear Corp,Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Primary,8182.0385,-0.0159,-0.1442,-0.1163,8182.0385
LECO,"Lincoln Electric Holdings, Inc.",Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,15383.7036,-0.0132,0.1224,0.0746,9230.2222
LECO,"Lincoln Electric Holdings, Inc.",Industrial Automation & Robotics,"Robotics - Autonomous Vehicles, Service & Mobility",Secondary,15383.7036,-0.0132,0.1224,0.0746,6153.4814
LEN,Lennar Corp,Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,21237.3156,0.0187,0.0416,-0.002,21237.3156
LEU,Centrus Energy Corp,Energy - Traditional,Energy Base - Nuclear Power & Advanced Reactors,Primary,3534.4492,-0.0379,0.0808,-0.0124,2120.6695
LEU,Centrus Energy Corp,Commodities - Energy,Comm Energy - Uranium & Nuclear Fuels,Secondary,3534.4492,-0.0379,0.0808,-0.0124,1413.7797
LEVI,Levi Strauss & Co,E-commerce,E-commerce - Direct-to-Consumer,Primary,8358.954,-0.0377,-0.1149,-0.0072,5015.3724
LEVI,Levi Strauss & Co,Consumer Goods & Retail,Consumer - Apparel & E-Commerce Retail,Secondary,8358.954,-0.0377,-0.1149,-0.0072,3343.5816
LFST,"Lifestance Health Group, Inc.",Healthcare & Biotech,"Healthcare - Digital Health, Telemedicine & Remote Care",Primary,4645.7964,-0.0311,0.1156,0.6455,4645.7964
LFUS,"Littelfuse, Inc.",Semiconductors,"Semis - Analog, Mixed-Signal & Power Management",Primary,10245.0924,-0.1434,-0.0018,-0.1223,6147.0554
LFUS,"Littelfuse, Inc.",Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Secondary,10245.0924,-0.1434,-0.0018,-0.1223,4098.037
LH,Labcorp Holdings Inc.,Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Primary,27520.4731,0.0495,0.1434,0.3091,27520.4731
LHX,"L3Harris Technologies, Inc. /De/",Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Primary,48942.7886,-0.0559,-0.1245,-0.1541,29365.6732
LHX,"L3Harris Technologies, Inc. /De/",Defense & Aerospace,Defense - Drones & Anti-Drone Systems,Secondary,48942.7886,-0.0559,-0.1245,-0.1541,19577.1154
LI,Li Auto Inc.,Transportation & Logistics,Transportation - Urban Mobility & Emerging Transport Tech,Primary,12221.9899,0.0056,0.0297,-0.2146,7333.1939
LI,Li Auto Inc.,Electric Vehicles & Mobility,EVs - Manufacturers,Secondary,12221.9899,0.0056,0.0297,-0.2146,4888.796
LII,Lennox International Inc.,Industrials & Construction,Industrials - Building Products & HVAC,Primary,13793.1663,-0.0409,-0.2625,-0.1745,13793.1663
LIN,Linde Plc,Energy - Renewable,Energy Clean - Hydrogen & Fuel Cells,Primary,225894.1051,0.0331,-0.0434,-0.0502,135536.4631
LIN,Linde Plc,Environmental Sustainability,Environmental - Climate Technologies & Carbon Solutions,Secondary,225894.1051,0.0331,-0.0434,-0.0502,90357.642
LINC,Lincoln Educational Services Corp,Education Technology,Education - Workforce Training,Primary,787.6444,-0.1354,-0.3871,-0.487,787.6444
LITE,Lumentum Holdings Inc.,Hardware,Hardware - Communications & Telecom,Primary,74466.2467,-0.1432,0.088,-0.1233,44679.748
LITE,Lumentum Holdings Inc.,Industrial Automation & Robotics,Robotics - Sensors & Vision Systems,Secondary,74466.2467,-0.1432,0.088,-0.1233,29786.4987
LIVN,Livanova Plc,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,4299.0986,-0.0395,0.0009,0.06,4299.0986
LKQ,Lkq Corp,Commodities - Metals,Comm Metals - Recycling & Circular Materials,Primary,6512.2734,0.0233,0.0086,-0.0408,6512.2734
LLY,Eli Lilly & Co,Healthcare & Biotech,Healthcare - Metabolic & Cardiometabolic,Primary,1111939.0884,0.0539,0.0441,0.1725,667163.453
LLY,Eli Lilly & Co,Healthcare & Biotech,Healthcare - Age-Related & Longevity Therapeutics,Secondary,1111939.0884,0.0539,0.0441,0.1725,444775.6354
LMND,"Lemonade, Inc.",FinTech & Digital Finance,FinTech - InsurTech & Embedded Insurance,Primary,4167.8077,0.0781,-0.1046,-0.0472,4167.8077
LMT,Lockheed Martin Corp,Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Primary,130198.2986,-0.0499,-0.0317,0.0649,78118.9792
LMT,Lockheed Martin Corp,Defense & Aerospace,Defense - Drones & Anti-Drone Systems,Secondary,130198.2986,-0.0499,-0.0317,0.0649,52079.3194
LNG,"Cheniere Energy, Inc.",Commodities - Energy,Comm Energy - Natural Gas & LNG,Primary,57992.7286,0.0519,0.0433,0.1684,57992.7286
LNN,Lindsay Corp,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Primary,1182.0312,0.0193,0.0234,0.0681,1182.0312
LNT,Alliant Energy Corp,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,17740.2593,-0.0274,-0.0801,-0.0677,17740.2593
LNTH,"Lantheus Holdings, Inc.",Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Primary,6579.455,-0.0011,-0.0384,-0.0214,3947.673
LNTH,"Lantheus Holdings, Inc.",Nanotechnology,NanoTech - Nanomedicine & Drug Delivery,Secondary,6579.455,-0.0011,-0.0384,-0.0214,2631.782
LNZA,"Lanzatech Global, Inc.",Environmental Sustainability,Environmental - Climate Technologies & Carbon Solutions,Primary,82.4617,0.0,0.1392,-0.2025,49.477
LNZA,"Lanzatech Global, Inc.",Environmental Sustainability,Environmental - Sustainable Agriculture & Resource Management,Secondary,82.4617,0.0,0.1392,-0.2025,32.9847
LOCL,Local Bounti Corporation/De,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Primary,23.6139,-0.0472,-0.0472,-0.4684,23.6139
LOGI,Logitech International S.A.,Hardware,"Hardware - Consumer Electronics, PCs & Peripherals",Primary,13919.3385,-0.0387,-0.081,-0.1369,13919.3385
LOPE,"Grand Canyon Education, Inc.",Education Technology,"Education - Platforms, Infrastructure & Online Learning",Primary,3848.7634,0.041,0.0552,-0.0577,3848.7634
LOW,"Lowe's Companies, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,121662.2114,0.0054,0.045,0.0153,72997.3268
LOW,"Lowe's Companies, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Secondary,121662.2114,0.0054,0.045,0.0153,48664.8846
LPX,Louisiana-Pacific Corp,Industrials & Construction,Industrials - Building Products & HVAC,Primary,5077.8383,0.0046,-0.021,0.0341,5077.8383
LQDA,Liquidia Corp,Nanotechnology,NanoTech - Nanomedicine & Drug Delivery,Primary,6289.7894,-0.0956,-0.185,0.1523,6289.7894
LRCX,Lam Research Corp,Semiconductors,"Semis - Equipment, Lithography & Deposition",Primary,388122.2472,-0.0979,0.0163,0.0165,232873.3483
LRCX,Lam Research Corp,Artificial Intelligence,"AI - Compute, Edge & Acceleration",Secondary,388122.2472,-0.0979,0.0163,0.0165,155248.8989
LRN,"Stride, Inc.",Education Technology,Education - Digital Curriculum,Primary,3535.4959,0.0197,-0.0208,-0.0402,2121.2975
LRN,"Stride, Inc.",Education Technology,"Education - Platforms, Infrastructure & Online Learning",Secondary,3535.4959,0.0197,-0.0208,-0.0402,1414.1984
LSCC,Lattice Semiconductor Corp,Semiconductors,Semis - Emerging Technologies,Primary,16212.7555,-0.1396,-0.1111,-0.203,9727.6533
LSCC,Lattice Semiconductor Corp,Industrial Automation & Robotics,Robotics - Sensors & Vision Systems,Secondary,16212.7555,-0.1396,-0.1111,-0.203,6485.1022
LSF,"Laird Superfood, Inc.",Agriculture & FoodTech,Agriculture - Alternative Proteins,Primary,42.1972,-0.1566,-0.1024,0.056,42.1972
LSPD,Lightspeed Commerce Inc.,E-commerce,E-commerce - Platforms,Primary,1365.4038,0.0323,0.0656,0.2336,1365.4038
LSTR,Landstar System Inc,Transportation & Logistics,"Transportation - Trucking, LTL & Ground Freight",Primary,6105.9313,-0.0675,-0.0996,-0.0705,6105.9313
LULU,Lululemon Athletica Inc.,E-commerce,E-commerce - Direct-to-Consumer,Primary,13942.1501,0.0608,0.0744,-0.0346,8365.2901
LULU,Lululemon Athletica Inc.,E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Secondary,13942.1501,0.0608,0.0744,-0.0346,5576.86
LUNR,"Intuitive Machines, Inc.",Space Tech,"Space - Infrastructure, Exploration & Launch",Primary,2673.1354,-0.1825,0.2895,-0.5646,2673.1354
LUV,Southwest Airlines Co,Transportation & Logistics,Transportation - Air Travel & Passenger Transportation,Primary,19915.6654,-0.0609,-0.0969,0.0007,19915.6654
LUXE,"LuxExperience B.V. American Depositary Shares, each representing one Ordinary Share",Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Primary,1072.0131,0.0156,-0.0238,0.1189,1072.0131
LVS,Las Vegas Sands Corp,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,30422.526,0.0339,0.0258,-0.0437,30422.526
LXFR,Luxfer Holdings Plc,Commodities - Metals,Comm Metals - Rare Earth & Strategic Materials,Primary,458.1182,0.0,0.0041,0.0629,458.1182
LYB,Lyondellbasell Industries N.V.,Industrials & Construction,Industrials - Chemicals & Advanced Materials,Primary,21062.0744,0.0177,0.0921,-0.0453,21062.0744
LYFT,"Lyft, Inc.",Transportation & Logistics,Transportation - Urban Mobility & Emerging Transport Tech,Primary,6692.5916,0.0267,0.2451,0.2719,4015.555
LYFT,"Lyft, Inc.",Electric Vehicles & Mobility,EVs - Autonomous Driving & Fleet,Secondary,6692.5916,0.0267,0.2451,0.2719,2677.0366
LYV,"Live Nation Entertainment, Inc.",Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,43001.9953,0.0008,0.0415,0.115,25801.1972
LYV,"Live Nation Entertainment, Inc.",Digital Entertainment & Media,Entertainment - Advertising & Social Platforms,Secondary,43001.9953,0.0008,0.0415,0.115,17200.7981
M,"Macy'S, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,6097.2196,-0.0017,-0.0086,0.1305,6097.2196
MA,Mastercard Inc,FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Primary,525483.3111,0.0669,0.1116,0.2053,315289.9867
MA,Mastercard Inc,Crypto & Blockchain,"Blockchain - Platforms, Tokenization & Financial Services",Secondary,525483.3111,0.0669,0.1116,0.2053,210193.3244
MAA,Mid America Apartment Communities Inc.,Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,15841.2186,0.0156,-0.0054,0.0272,15841.2186
MAC,Macerich Co,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,7186.9399,-0.0122,-0.0569,0.1062,7186.9399
MANH,Manhattan Associates Inc,Industrial Automation & Robotics,Automation - Smart Logistics & Warehouse Automation,Primary,12429.4533,0.0851,0.4056,0.5377,7457.672
MANH,Manhattan Associates Inc,Transportation & Logistics,Transportation - Infrastructure & Equipment,Secondary,12429.4533,0.0851,0.4056,0.5377,4971.7813
MAR,Marriott International Inc /Md/,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,93928.022,0.0122,-0.036,-0.0223,93928.022
MARA,"Mara Holdings, Inc.",FinTech & Digital Finance,"FinTech - Crypto, Blockchain & Tokenization",Primary,4318.8265,0.1502,-0.0776,-0.1904,2591.2959
MARA,"Mara Holdings, Inc.",Crypto & Blockchain,Blockchain - Cryptocurrency Mining & Staking,Secondary,4318.8265,0.1502,-0.0776,-0.1904,1727.5306
MAS,Masco Corp,Industrials & Construction,Industrials - Building Products & HVAC,Primary,14436.0909,-0.0054,-0.0724,0.0932,14436.0909
MASI,Masimo Corp,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,,,,,
MAT,"Mattel, Inc.",Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Primary,4234.0739,0.0165,0.0335,-0.0179,4234.0739
MATX,"Matson, Inc.",Transportation & Logistics,Transportation - Marine Shipping & Ports,Primary,6658.902,0.0124,0.0595,0.2269,6658.902
MBLY,Mobileye Global Inc.,Hardware,Hardware - Next-Gen & Specialty,Primary,7345.621,-0.0639,0.0733,-0.1513,4407.3726
MBLY,Mobileye Global Inc.,Industrial Automation & Robotics,"Robotics - Autonomous Vehicles, Service & Mobility",Secondary,7345.621,-0.0639,0.0733,-0.1513,2938.2484
MCD,Mcdonald's Corp,Consumer Goods & Retail,Consumer - Restaurants & Dining,Primary,192860.6351,0.0264,0.0294,-0.0279,192860.6351
MCHP,Microchip Technology Inc,Semiconductors,"Semis - Analog, Mixed-Signal & Power Management",Primary,40296.6774,-0.0698,-0.0533,-0.2009,24178.0064
MCHP,Microchip Technology Inc,Smart Home & IoT,"Smart Home & IoT - Devices, Sensors & Connectivity",Secondary,40296.6774,-0.0698,-0.0533,-0.2009,16118.671
MCK,Mckesson Corp,Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary,101875.4908,0.0161,0.0391,0.1419,101875.4908
MCO,Moodys Corp /De/,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,88556.1016,0.0716,0.0868,0.141,88556.1016
MDB,"Mongodb, Inc.",Cloud Computing,Cloud - Hyperscalers & Platforms,Primary,32389.1323,-0.0821,0.3503,0.2348,19433.4794
MDB,"Mongodb, Inc.",Big Data & Analytics,"Big Data - Analytics, AI Platforms & BI",Secondary,32389.1323,-0.0821,0.3503,0.2348,12955.6529
MDLZ,"Mondelez International, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,82577.1295,0.0405,0.0691,0.0564,82577.1295
MDT,Medtronic Plc,Industrial Automation & Robotics,Robotics - Medical & Surgical Robotics,Primary,118910.2223,0.0254,0.1165,0.1926,71346.1334
MDT,Medtronic Plc,Healthcare & Biotech,"Healthcare - Digital Health, Telemedicine & Remote Care",Secondary,118910.2223,0.0254,0.1165,0.1926,47564.0889
MEDP,"Medpace Holdings, Inc.",Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary,17306.0649,0.0384,0.031,0.4326,10383.6389
MEDP,"Medpace Holdings, Inc.",Healthcare & Biotech,Healthcare - Next-Gen Biotech Platforms,Secondary,17306.0649,0.0384,0.031,0.4326,6922.426
MELI,Mercadolibre Inc,E-commerce,E-commerce - Online Marketplaces & Recommerce,Primary,98752.299,0.0897,0.0813,0.1703,59251.3794
MELI,Mercadolibre Inc,Software,Software - Vertical SaaS Platforms,Secondary,98752.299,0.0897,0.0813,0.1703,39500.9196
MESO,Mesoblast Ltd,Healthcare & Biotech,"Healthcare - Regenerative Medicine, Psychedelics, Cannabis",Primary,2158.1427,-0.0223,0.0869,0.0947,2158.1427
MET,"Metlife, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,61139.2348,-0.0049,0.0208,0.1516,61139.2348
META,"Meta Platforms, Inc.",Digital Entertainment & Media,Entertainment - Advertising & Social Platforms,Primary,1424106.9793,-0.0175,-0.0608,-0.0831,854464.1876
META,"Meta Platforms, Inc.",Artificial Intelligence,"AI - Apps, Domain-Specific AI",Secondary,1424106.9793,-0.0175,-0.0608,-0.0831,569642.7917
METC,"Ramaco Resources, Inc.",Energy - Traditional,Energy Base - Coal & Thermal Power Generation,Primary,787.9158,0.0164,0.201,-0.107,787.9158
MGA,Magna International Inc,Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Primary,18137.8458,-0.049,0.0399,0.0573,18137.8458
MGM,Mgm Resorts International,Digital Entertainment & Media,"Entertainment - Sports Betting, Wagering & Prediction Markets",Primary,11178.1396,-0.0021,-0.0406,0.1378,6706.8838
MGM,Mgm Resorts International,Digital Entertainment & Media,Entertainment - iGaming & Online Gambling,Secondary,11178.1396,-0.0021,-0.0406,0.1378,4471.2558
MGNI,"Magnite, Inc.",E-commerce,E-commerce - Retail Media & Advertising,Primary,3379.073,-0.026,0.2728,0.7848,2027.4438
MGNI,"Magnite, Inc.",Artificial Intelligence,"AI - Ads, Search & Recommendations",Secondary,3379.073,-0.026,0.2728,0.7848,1351.6292
MH,"McGraw Hill, Inc.",Education Technology,Education - Digital Curriculum,Primary,2634.3224,0.0783,0.3881,0.1446,2634.3224
MIDD,Middleby Corp,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,5210.519,0.003,-0.1394,-0.0329,5210.519
MITK,Mitek Systems Inc,Cybersecurity,"Cybersecurity - Identity, Biometrics & Access Management",Primary,805.66,-0.0362,0.0587,0.1142,805.66
MKC,"Mccormick & Co, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,15109.4579,0.0419,0.1249,0.1864,15109.4579
MKSI,MKS Inc.,Semiconductors,"Semis - Equipment, Lithography & Deposition",Primary,18193.1807,-0.1611,-0.1826,-0.1602,18193.1807
MKTX,Marketaxess Holdings Inc,FinTech & Digital Finance,FinTech - Exchanges & Market Infrastructure,Primary,5717.4374,0.0042,0.3989,0.1904,5717.4374
MLEC,Moolec Science Sa,Agriculture & FoodTech,Agriculture - Alternative Proteins,Primary,5.1337,-0.175,-0.0174,-0.0901,5.1337
MLI,"Mueller Industries, Inc.",Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,14033.9599,-0.0477,-0.0072,-0.0461,8420.3759
MLI,"Mueller Industries, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Secondary,14033.9599,-0.0477,-0.0072,-0.0461,5613.584
MLM,"Martin Marietta Materials, Inc.",Industrials & Construction,Industrials - Construction Materials & Aggregates,Primary,37861.1425,-0.0103,-0.0473,-0.0049,37861.1425
MMM,3M Co,Nanotechnology,NanoTech - Consumer & Industrial Products,Primary,92319.4737,-0.0023,0.0416,0.1794,55391.6842
MMM,3M Co,Nanotechnology,NanoTech - Research Tools & Advanced Instruments,Secondary,92319.4737,-0.0023,0.0416,0.1794,36927.7895
MMS,"Maximus, Inc.",Business Services & Consulting,"Business Services - Outsourcing, Facilities & Testing",Primary,3049.3164,0.07,-0.0182,-0.0423,3049.3164
MNDY,Monday.Com Ltd.,Cloud Computing,Cloud - Horizontal SaaS & Cloud Applications,Primary,3984.3359,0.131,0.2172,0.1922,3984.3359
MNST,Monster Beverage Corp,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,95836.8072,0.0747,-0.4771,-0.4333,95836.8072
MNTK,"Montauk Renewables, Inc.",Commodities - Energy,Comm Energy - Biofuels & Renewable Fuels,Primary,264.7545,-0.0053,-0.0053,0.2,158.8527
MNTK,"Montauk Renewables, Inc.",Energy - Renewable,Energy Clean - Fuels & Bioenergy,Secondary,264.7545,-0.0053,-0.0053,0.2,105.9018
MNTS,Momentus Inc.,Space Tech,"Space - Infrastructure, Exploration & Launch",Primary,91.3677,-0.113,-0.1168,-0.4363,91.3677
MO,"Altria Group, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,114327.3636,0.0705,-0.0619,-0.0596,114327.3636
MOD,Modine Manufacturing Co,Hardware,Hardware - Data Center Infrastructure & Servers,Primary,10004.8404,-0.1309,-0.2209,-0.2769,10004.8404
MOG.A,Moog Inc.,Defense & Aerospace,Defense - Next-Generation Aircraft & Maintenance,Primary,12028.7089,-0.1472,-0.0733,0.1917,7217.2253
MOG.A,Moog Inc.,Space Tech,"Space - Infrastructure, Exploration & Launch",Secondary,12028.7089,-0.1472,-0.0733,0.1917,4811.4836
MORN,"Morningstar, Inc.",Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,8159.2018,0.052,0.2601,0.2144,8159.2018
MOS,Mosaic Co,Agriculture & FoodTech,Agriculture - Agricultural Inputs & Crop Science,Primary,7629.4953,0.1305,0.0762,0.0662,4577.6972
MOS,Mosaic Co,Commodities - Agriculture,"Comm Agri - Fertilizers, Crop Inputs & Seeds",Secondary,7629.4953,0.1305,0.0762,0.0662,3051.7981
MP,Mp Materials Corp. / De,Energy - Renewable,Energy Clean - Materials & Critical Metals,Primary,10226.5928,-0.0186,0.3903,-0.1092,6135.9557
MP,Mp Materials Corp. / De,Defense & Aerospace,Defense - Secure Defense Supply Chains,Secondary,10226.5928,-0.0186,0.3903,-0.1092,4090.6371
MPC,Marathon Petroleum Corp,Energy - Traditional,Energy Base - Refining & Midstream Infrastructure,Primary,101804.5891,0.0149,0.1755,0.4275,61082.7535
MPC,Marathon Petroleum Corp,Commodities - Energy,Comm Energy - Crude Oil,Secondary,101804.5891,0.0149,0.1755,0.4275,40721.8356
MPT,"Medical Properties Trust, Inc. common stock",Real Estate & REITs,Real Estate - Healthcare & Senior Living,Primary,2460.4639,0.0173,-0.1488,-0.1733,2460.4639
MPWR,Monolithic Power Systems Inc,Semiconductors,"Semis - Analog, Mixed-Signal & Power Management",Primary,63150.2316,-0.0925,-0.0366,-0.1905,37890.139
MPWR,Monolithic Power Systems Inc,Energy - Renewable,Energy Clean - Smart Grid & Electrification,Secondary,63150.2316,-0.0925,-0.0366,-0.1905,25260.0926
MQ,"Marqeta, Inc.",FinTech & Digital Finance,FinTech - Digital Banking & Neobanks,Primary,1697.8519,0.0509,-0.0445,0.0271,1697.8519
MRAM,Everspin Technologies Inc.,Semiconductors,Semis - Emerging Technologies,Primary,393.0091,-0.1869,0.0696,-0.5208,393.0091
MRCY,Mercury Systems Inc,Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Primary,5387.5958,-0.2097,-0.1325,-0.0909,5387.5958
MRK,"Merck & Co., Inc.",Healthcare & Biotech,Healthcare - Metabolic & Cardiometabolic,Primary,371704.0701,0.108,0.1495,0.2396,223022.4421
MRK,"Merck & Co., Inc.",Healthcare & Biotech,Healthcare - Oncology & Precision Cancer Therapeutics,Secondary,371704.0701,0.108,0.1495,0.2396,148681.628
MRNA,"Moderna, Inc.",Healthcare & Biotech,Healthcare - Next-Gen Biotech Platforms,Primary,55449.8744,1.1547,1.5687,1.9627,33269.9246
MRNA,"Moderna, Inc.",Nanotechnology,NanoTech - Nanomedicine & Drug Delivery,Secondary,55449.8744,1.1547,1.5687,1.9627,22179.9498
MRSH,"Marsh McLennan Companies, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,92898.7136,0.0568,0.0771,0.1929,92898.7136
MRVL,"Marvell Technology, Inc.",Semiconductors,Semis - Emerging Technologies,Primary,206063.9764,-0.0215,0.1805,0.1682,123638.3858
MRVL,"Marvell Technology, Inc.",Semiconductors,"Semis - Logic & CPUs, GPUs, Accelerators",Secondary,206063.9764,-0.0215,0.1805,0.1682,82425.5906
MS,Morgan Stanley,Financials - Traditional,Fin Trad - Capital Markets & Investment Banking,Primary,336226.8447,-0.0189,0.0036,0.0708,201736.1068
MS,Morgan Stanley,Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Secondary,336226.8447,-0.0189,0.0036,0.0708,134490.7379
MSA,MSA Safety Inc,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,7287.4383,-0.0013,0.0847,0.1082,7287.4383
MSCI,Msci Inc.,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,41537.8719,0.0376,0.0411,-0.0257,41537.8719
MSEX,Middlesex Water Co,Environmental Sustainability,Environmental - Water Infrastructure & Treatment,Primary,1120.6495,0.025,0.0649,0.1483,1120.6495
MSFT,Microsoft Corporation,Cloud Computing,Cloud - Hyperscalers & Platforms,Primary,3618542.7149,0.0164,0.2791,0.1664,2171125.6289
MSFT,Microsoft Corporation,Software,Software - Vertical SaaS Platforms,Secondary,3618542.7149,0.0164,0.2791,0.1664,1447417.086
MSI,"Motorola Solutions, Inc.",Hardware,Hardware - Communications & Telecom,Primary,79688.5729,0.0535,0.1524,0.1952,47813.1437
MSI,"Motorola Solutions, Inc.",Telecommunications,Telecom - Infrastructure & Equipment,Secondary,79688.5729,0.0535,0.1524,0.1952,31875.4292
MSM,"MSC Industrial Direct Co., Inc.",Industrials & Construction,Industrials - Distribution & Rental Services,Primary,6660.2296,-0.0429,-0.0508,0.128,6660.2296
MSTR,MicroStrategy Incorporated,FinTech & Digital Finance,"FinTech - Crypto, Blockchain & Tokenization",Primary,48718.6514,0.2554,0.3377,-0.233,29231.1908
MSTR,MicroStrategy Incorporated,Crypto & Blockchain,"Blockchain - Platforms, Tokenization & Financial Services",Secondary,48718.6514,0.2554,0.3377,-0.233,19487.4606
MTA,Metalla Royalty & Streaming Ltd.,Commodities - Metals,Comm Metals - Precious Metals,Primary,1056.5034,0.1357,0.5007,0.6642,1056.5034
MTB,M&T Bank Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,34918.4041,-0.0438,-0.0313,0.1421,34918.4041
MTCH,"Match Group, Inc.",Digital Entertainment & Media,Entertainment - Advertising & Social Platforms,Primary,9734.2126,0.1212,0.1008,0.1719,9734.2126
MTD,Mettler-Toledo International Inc.,Nanotechnology,NanoTech - Research Tools & Advanced Instruments,Primary,28028.9444,-0.0131,0.054,0.2682,16817.3666
MTD,Mettler-Toledo International Inc.,Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Secondary,28028.9444,-0.0131,0.054,0.2682,11211.5778
MTDR,Matador Resources Co,Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Primary,7115.8676,0.0279,0.1404,0.023,7115.8676
MTG,MGIC Investment Corp,Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,6379.3823,-0.0003,0.0547,0.2028,6379.3823
MTLS,Materialise Nv,Hardware,Hardware - Printing & Imaging,Primary,387.0888,-0.0059,0.0214,0.1339,232.2533
MTLS,Materialise Nv,Industrial Automation & Robotics,"Automation - Additive Manufacturing, 3D Printing",Secondary,387.0888,-0.0059,0.0214,0.1339,154.8355
MTN,"Vail Resorts, Inc.",Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,5345.0291,0.0232,0.0294,0.1937,5345.0291
MTSI,"MACOM Technology Solutions Holdings, Inc.",Semiconductors,Semis - Wireless & Connectivity,Primary,19660.1672,-0.214,-0.0358,-0.333,11796.1003
MTSI,"MACOM Technology Solutions Holdings, Inc.",Defense & Aerospace,Defense - Cyber Defense & Electronic Warfare,Secondary,19660.1672,-0.214,-0.0358,-0.333,7864.0669
MTZ,"Mastec, Inc.",Industrials & Construction,Industrials - Engineering & Construction,Primary,20506.6711,-0.1558,-0.2441,-0.3317,12304.0027
MTZ,"Mastec, Inc.",Energy - Renewable,Energy Clean - Smart Grid & Electrification,Secondary,20506.6711,-0.1558,-0.2441,-0.3317,8202.6684
MU,Micron Technology Inc,Semiconductors,Semis - Memory & Storage,Primary,1028233.3982,-0.1001,-0.0114,0.2125,616940.0389
MU,Micron Technology Inc,Artificial Intelligence,"AI - Compute, Edge & Acceleration",Secondary,1028233.3982,-0.1001,-0.0114,0.2125,411293.3593
MUR,Murphy Oil Corp,Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Primary,5160.5842,0.0339,-0.0663,-0.0429,5160.5842
MUSA,Murphy USA Inc.,E-commerce,E-commerce - Grocery & Local Commerce Platforms,Primary,10438.2003,-0.0299,-0.0727,0.0476,10438.2003
MVST,"Microvast Holdings, Inc.",Electric Vehicles & Mobility,EVs - Batteries & Materials,Primary,298.3988,-0.0384,-0.03,-0.4685,298.3988
